"businessName","inspectionId","license","facilityType","risk","inspectionDate","inspectionType","pastFail","timeSinceLast","licenseStartDate","expirationDate","address","city","state","zipCode","ward","precinct","policeDistrict","licenseDescription","location","ageAtInspection","consumptionOnPremises","tobaccoRetail","limitedLicense","packageGoods","outdoorPatio","placeOfAmusement","tavern","retailFoodEstablishment","catersLiquorLicense","fillingStation","addressCount","wardCount","districtCount","foodType","burglary","sanitation","garbage","rodents","pastResponse"
"NANCY FOODS INC","1285570","79959","Grocery Store","Risk 3 (Low)",2012-09-27,"Canvass",0,2,2011-09-16,2013-09-15,"12315 S STATE ST","CHICAGO","IL","60628","9","w_9_p_50","5","Retail Food Establishment","(41.67025239992791, -87.62227195617473)",4.86837899543379,0,1,0,0,0,0,0,0,0,0,1,1,1,"mart",22.593351403268,29.8938022458047,19.0560524572489,3.94727138462251,0
"NANDU RESTAURANT LTD","1214829","21547","Restaurant","Risk 1 (High)",2012-05-11,"Canvass",0,0.964383561643836,2011-11-16,2013-11-15,"2731 W FULLERTON AVE 1ST","CHICAGO","IL","60647","1","w_1_p_30","14","Retail Food Establishment","(41.92470861943075, -87.69624964010227)",4.48755707762557,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",18.9657083228407,45.8695978513285,21.0393204093487,75.9451596260114,1
"Nano Sushi","1092258","2146568","Restaurant","Risk 1 (High)",2013-01-07,"Canvass",0,0.783561643835616,2012-03-30,2014-04-15,"3955 N BROADWAY  1","CHICAGO","IL","60613","46","w_46_p_",NA,"Retail Food Establishment","(41.954385192945075, -87.6502620280336)",0.775456621004566,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",20.9949305691871,15.0457545322739,1.43059256245599,93.5682866632981,0
"NANO SUSHI","1098504","2043152","Restaurant","Risk 1 (High)",2012-08-08,"Canvass",0,2,2012-07-16,2014-07-15,"4256 N WESTERN AVE 1","CHICAGO","IL","60618","47","w_47_p_16","19","Retail Food Establishment","(41.959380695724896, -87.68877406555607)",2.04931506849315,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",20.0808605520135,10.7454006310212,41.3097461690123,93.6499667291471,1
"NARYS GRILL & PIZZA","1326404","72128","Restaurant","Risk 1 (High)",2013-03-18,"Canvass",0,0.652054794520548,2011-06-16,2013-06-15,"4230 S ARCHER AVE 1ST","CHICAGO","IL","60632","14","w_14_p_26","9","Retail Food Establishment","(41.81659663170266, -87.70039260516799)",5.59178082191781,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",37.6226505093188,19.0122240030126,42.7585324885657,2.71445645571216,0
"NATHAN'S CHICAGO STYLE","1154247","57664","Restaurant","Risk 1 (High)",2012-03-06,"Canvass",0,0.589041095890411,2010-06-16,2012-06-15,"1372 E 53RD ST","CHICAGO","IL","60615","4","w_4_p_1","2","Retail Food Establishment","(41.79961532954368, -87.59229886576314)",4.55901826484018,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",13.1973182341367,2.04567472898329,23.3667039317469,3.46719232521249,0
"NATHAN'S CHICAGO STYLE","1319491","57664","Restaurant","Risk 1 (High)",2013-04-15,"Canvass",0,0.704109589041096,2012-06-16,2014-06-15,"1372 E 53RD ST","CHICAGO","IL","60615","4","w_4_p_1","2","Retail Food Establishment","(41.79961532954368, -87.59229886576314)",5.66849315068493,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",25.4963570375585,12.5921481428207,26.9098295611248,17.2592496971635,0
"NATIVE FOODS CAFE","1345396","2093263","Restaurant","Risk 1 (High)",2013-07-22,"Canvass",0,0.876712328767123,2011-12-20,2014-01-15,"218 S CLARK ST 1","CHICAGO","IL","60604","42","w_42_p_9","1","Retail Food Establishment","(41.87881482219489, -87.63095048621103)",1.58892694063927,1,0,0,0,1,0,0,0,0,0,3,3,3,"mart",11.6597318428551,23.5844128477904,4.17024137790832e-05,16.1409739821547,1
"NEIGHBORHOOD DELI-GROC","1072478","12602","Grocery Store","Risk 2 (Medium)",2013-08-05,"Canvass",0,2,2012-07-16,2014-07-15,"9001-9003 S ASHLAND AVE","CHICAGO","IL","60620","21","w_21_p_14","22","Retail Food Establishment","(41.73020933933295, -87.66275368298845)",5.97534246575342,0,1,1,0,0,0,0,0,0,0,1,1,1,"unknown",20.3313642198436,48.6081082523662,32.1671981053709,15.2564621912454,0
"NEIMAN-MARCUS","1138720","16106","Restaurant","Risk 1 (High)",2012-12-27,"Canvass",0,1.07671232876712,2011-03-16,2013-03-15,"737 N MICHIGAN AVE 4TH","CHICAGO","IL","60611","42","w_42_p_38","18","Retail Food Establishment","(41.89603605011911, -87.62413103273497)",5.62203196347032,1,1,1,1,0,0,0,0,0,0,1,1,1,"unknown",14.4034477065897,6.56987328881451,1.08164229254822,5.03296679834993,1
"NELLIES","634896","1621190","Restaurant","Risk 1 (High)",2011-10-07,"Canvass",0,1.06027397260274,2010-11-16,2012-11-15,"2458 W DIVISION ST","CHICAGO","IL","60622","26","w_26_p_20","14","Retail Food Establishment","(41.90310359416673, -87.68934332266758)",3.89303652968037,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",22.4068363399991,32.3296717146999,21.2497254631827,30.5822708731847,1
"NEW ARCHVIEW RESTAURANT INC","598495","1726","Restaurant","Risk 1 (High)",2011-12-01,"Canvass",0,0.446575342465753,2009-12-16,2011-12-15,"3480 S ARCHER AVE","CHICAGO","IL","60608","11","w_11_p_10","9","Retail Food Establishment","(41.83069228369247, -87.67740468176112)",4.79178082191781,1,1,0,0,0,0,0,0,0,0,1,1,1,"asian",17.2003145465917,23.4307892537546,13.5956808213049,64.8774150759265,1
"NEW ATTITUDE","1150637","11629","Restaurant","Risk 1 (High)",2012-08-15,"Canvass",0,1.16438356164384,2011-06-16,2013-06-15,"7358 S ASHLAND AVE 1ST","CHICAGO","IL","60636","17","w_17_p_32","7","Retail Food Establishment","(41.75949810088667, -87.66378740806958)",5.0027397260274,0,0,0,0,0,0,1,0,0,0,1,1,1,"asian",23.6946181866027,25.4699887296507,31.7975503109767,22.9828862341261,1
"NEW BANPOJUNG, INC.","1098876","1847417","Restaurant","Risk 1 (High)",2013-03-13,"Canvass",0,0.534246575342466,2011-09-16,2013-09-15,"3450 W FOSTER AVE 1ST","CHICAGO","IL","60625","39","w_39_p_35","17","Retail Food Establishment","(41.97577826268285, -87.715618214214)",5.44383561643836,1,0,0,0,0,0,0,0,0,0,1,1,1,"asian",17.7485078161238,10.1964747492257,22.7579852915981,29.3983989836385,1
"New China 2","1098679","2130092","Restaurant","Risk 1 (High)",2012-11-01,"Canvass",0,0.865753424657534,2011-12-22,2014-01-15,"3533 N WESTERN AVE A","CHICAGO","IL","60618","47","w_47_p_",NA,"Retail Food Establishment","(41.94591210546262, -87.68808803317516)",0.862899543378996,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",26.1458200863267,10.9442683383576,4.75097446278838,17.9845323296081,1
"New China 2","1188588","2130092","Restaurant","Risk 1 (High)",2013-04-23,"Canvass",0,0.473972602739726,2011-12-22,2014-01-15,"3533 N WESTERN AVE A","CHICAGO","IL","60618","47","w_47_p_",NA,"Retail Food Establishment","(41.94591210546262, -87.68808803317516)",1.33687214611872,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",40.4270760032841,14.7982027509142,16.8272651222849,85.2493877162538,0
"NEW CHINA EXPRESS","920227","1444085","Restaurant","Risk 1 (High)",2012-04-02,"Canvass",0,0.641095890410959,2010-10-16,2012-10-15,"720 E 87TH ST  D3-D","CHICAGO","IL","60619","6","w_6_p_3","6","Retail Food Establishment","(41.73673588530545, -87.60641798187537)",4.38070776255708,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",21.4843742598873,13.1434509731543,8.77271939873893,2.88006246224394,1
"NEW CHINA EXPRESS","920288","1444085","Restaurant","Risk 1 (High)",2013-02-22,"Canvass",0,0.893150684931507,2012-10-16,2014-10-15,"720 E 87TH ST  D3-D","CHICAGO","IL","60619","6","w_6_p_3","6","Retail Food Establishment","(41.73673588530545, -87.60641798187537)",5.27397260273973,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",13.3900658699552,11.7089537787692,9.67878948095099,0.00739721514056924,0
"NEW CHINATOWN BAKERY & COFFEE SHOP","1196252","1166474","Restaurant","Risk 1 (High)",2012-04-17,"Canvass",0,2,2011-07-16,2013-07-15,"1019 1/2 W ARGYLE ST","CHICAGO","IL","60640","46","w_46_p_40","20","Retail Food Establishment","(41.97319036182206, -87.65575295517391)",4.67397260273973,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",43.3487859562945,47.9402681669488,8.09096413057656,27.2340479320211,0
"New Lions Den Restaurant","1296329","2196427","Restaurant","Risk 1 (High)",2013-04-25,"Canvass",0,0.454794520547945,2012-11-13,2014-11-15,"10543-10545 S EWING AVE 1","CHICAGO","IL","60617","10","w_10_p_",NA,"Retail Food Establishment","(41.70328015056708, -87.53513857996452)",0.446461187214612,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",3.65210009740156,4.63061595173821,46.0138408074675,0.427759923179526,1
"NEW LITTLE CHINA","1118228","1844410","Restaurant","Risk 1 (High)",2012-04-04,"Canvass",0,0.402739726027397,2010-07-16,2012-07-15,"1737 E 95TH ST 1ST","CHICAGO","IL","60617","7","w_7_p_36","4","Retail Food Establishment","(41.72228503083544, -87.58107166595508)",4.61917808219178,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",11.903633214806,1.90830653211316,9.68935719589256,4.91570541968124,0
"NEW NAAN ON DEVON & GRILL","664327","1927149","Restaurant","Risk 1 (High)",2012-01-10,"Canvass",0,1.48767123287671,2011-02-16,2013-02-15,"2241 W DEVON AVE 1ST","CHICAGO","IL","60659","50","w_50_p_32","24","Retail Food Establishment","(41.99767671967774, -87.68662389125404)",3.29874429223744,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",14.6674211630521,28.3801138868583,10.683040986363,33.0965479312806,1
"NEW REBOZO CHICAGO","1292245","1933945","Restaurant","Risk 1 (High)",2012-10-23,"Canvass",0,1.2,2012-03-16,2013-03-15,"46 E SUPERIOR ST 1","CHICAGO","IL","60611","42","w_42_p_19","18","Retail Food Establishment","(41.89581575920819, -87.62641646011672)",3.64372146118721,0,0,0,0,1,0,1,0,1,0,1,1,1,"asian",30.5227362463397,16.2908067943178,2.24901594158499,37.0352047034596,1
"NEW TEA GARDEN RESTAURANT","1154827","1445287","Restaurant","Risk 1 (High)",2013-01-23,"Canvass",0,0.594520547945205,2011-09-16,2013-09-15,"11342 S MICHIGAN AVE","CHICAGO","IL","60628","9","w_9_p_31","5","Retail Food Establishment","(41.6876979241585, -87.62111867973636)",5.19178082191781,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",21.8630563210372,22.5553169788311,16.8981421556793,8.06436927933635,0
"NEW TEA GARDEN RESTAURANT","1118244","1445287","Restaurant","Risk 1 (High)",2012-04-11,"Canvass",0,1.58630136986301,2011-09-16,2013-09-15,"11342 S MICHIGAN AVE","CHICAGO","IL","60628","9","w_9_p_31","5","Retail Food Establishment","(41.6876979241585, -87.62111867973636)",4.40536529680365,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",41.3939616051997,19.3727974581924,26.558490085605,9.45078092428682,0
"NEW WAYNE'S BARBECUE & CAJUN INC","1072387","1196091","Restaurant","Risk 1 (High)",2013-04-29,"Canvass",0,1.2986301369863,2012-01-16,2014-01-15,"5401 S WENTWORTH AVE","CHICAGO","IL","60609","3","w_3_p_4","2","Retail Food Establishment","(41.796234875219376, -87.63040492438661)",6.20262557077625,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",3.14229431138272,4.02611495716053,5.53004272955304,18.0565837515007,0
"NICHOLAS QUALITY MEATS","1184214","29551","Grocery Store","Risk 2 (Medium)",2012-03-19,"Canvass",0,1.02465753424658,2010-05-16,2012-05-15,"908 W RANDOLPH ST 1ST","CHICAGO","IL","60607","27","w_27_p_1","12","Retail Food Establishment","(41.88447026133079, -87.65018386814943)",4.84657534246575,0,1,1,0,0,0,0,0,0,0,1,1,1,"grocery",12.8614690131135,18.2358159842919,5.50302872551644,1.08261875378413,0
"NICK JR'S GRILL","659624","1992471","Restaurant","Risk 1 (High)",2011-12-08,"Canvass",0,1.34246575342466,2010-02-16,2012-02-15,"6856 W NORTH AVE 1ST","CHICAGO","IL","60707","36","w_36_p_33","25","Retail Food Establishment","(41.90910578560824, -87.7970900667382)",2.18641552511416,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",7.18148509881732,7.52360308340399,6.09221099538088,0.49876379480805,0
"NICK JR'S GRILL","1277450","1992471","Restaurant","Risk 1 (High)",2012-10-25,"Canvass",0,0.879452054794521,2012-02-16,2014-02-15,"6856 W NORTH AVE 1ST","CHICAGO","IL","60707","36","w_36_p_33","25","Retail Food Establishment","(41.90910578560824, -87.7970900667382)",3.06849315068493,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",4.70663422187029,6.06644353754654,7.75073644446272,2.67560195116701,0
"NICK'S DRIVE INN","604608","15136","Restaurant","Risk 1 (High)",2012-02-03,"Canvass",0,0.901369863013699,2010-08-16,2012-08-15,"7216 N HARLEM AVE","CHICAGO","IL","60631","41","w_41_p_1","16","Retail Food Establishment","(42.012255295394226, -87.8067791219124)",4.47134703196347,0,0,0,0,0,0,0,0,0,0,1,1,1,"cater",7.35931422082412,0.498378158314401,5.84915584842161,4.79583346900088e-09,0
"NICKS FRUIT MARKET","1098995","24681","Grocery Store","Risk 3 (Low)",2013-05-24,"Canvass",0,0.254794520547945,2011-09-16,2013-09-15,"3657 W LAWRENCE AVE 1ST","CHICAGO","IL","60625","33","w_33_p_5","17","Retail Food Establishment","(41.968214104451754, -87.72055458771356)",5.52317351598174,0,1,1,0,0,0,0,0,0,0,1,1,1,"grocery",34.40529342714,69.7219476567685,6.60984139650528,47.6977538555809,0
"NICK'S GYROS","1076290","1403378","Restaurant","Risk 1 (High)",2012-05-11,"Canvass",0,0.967123287671233,2011-06-16,2013-06-15,"2011 W 63RD ST","CHICAGO","IL","60636","15","w_15_p_39","7","Retail Food Establishment","(41.77919934204008, -87.67441843115479)",4.73972602739726,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",18.0446928557687,66.8863113547739,21.7061660504031,17.6370613202949,0
"NICK'S MEAT CORP.","1353615","1914680","Grocery Store","Risk 1 (High)",2013-07-11,"Canvass",1,2,2011-12-16,2013-12-15,"4410 N MILWAUKEE AVE","CHICAGO","IL","60630","45","w_45_p_40","16","Retail Food Establishment","(41.960889491123275, -87.75487389098811)",4.92876712328767,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",11.8077128027505,15.4603388329803,13.7065237790015,31.4958544208012,0
"NICKY'S CHINESE FOOD","673303","1299747","Restaurant","Risk 1 (High)",2012-02-03,"Canvass",0,0.731506849315068,2010-06-16,2012-06-15,"5231 S WOODLAWN AVE","CHICAGO","IL","60615","4","w_4_p_1","2","Retail Food Establishment","(41.79995222840709, -87.59650591702139)",4.47134703196347,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",27.0903635723401,7.79984139749472,8.6467479447155,14.3741901061969,1
"NINE CLASSIC THAI CUISINE","1300527","2088313","Restaurant","Risk 1 (High)",2012-11-16,"Canvass",0,1.02465753424658,2011-11-28,2013-12-15,"2349 N CLARK ST 1","CHICAGO","IL","60614","43","w_43_p_44","18","Retail Food Establishment","(41.925062507864006, -87.63998414727996)",0.96986301369863,1,0,0,0,0,0,0,0,0,0,1,1,1,"asian",61.6748905016916,15.3473988891768,8.22668859292651,48.1531215133232,0
"NINE CLASSIC THAI CUISINE","1092519","2088313","Restaurant","Risk 1 (High)",2013-07-30,"Canvass",0,0.698630136986301,2011-11-28,2013-12-15,"2349 N CLARK ST 1","CHICAGO","IL","60614","43","w_43_p_44","18","Retail Food Establishment","(41.925062507864006, -87.63998414727996)",1.67111872146119,1,0,0,0,0,0,0,0,0,0,1,1,1,"asian",11.8870009324429,23.4808151097897,9.88763656387259,52.868180545258,1
"NO. 1  CHINA EXPRESS","529302","2068972","Restaurant","Risk 1 (High)",2011-09-15,"Canvass",0,0.501369863013699,2011-03-03,2013-03-15,"4248 S WENTWORTH AVE 1 1","CHICAGO","IL","60609","3","w_3_p_14","9","Retail Food Establishment","(41.816833769262814, -87.6313462733625)",0.536872146118721,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",14.1339612631473,12.9418017261469,11.2883998034891,16.0428787687453,0
"NOHEA CAFE","1353656","2153455","Restaurant","Risk 1 (High)",2013-07-15,"Canvass",0,0.780821917808219,2012-10-05,2014-02-15,"1312 W MADISON ST 1ST","CHICAGO","IL","60607","27","w_27_p_7","12","Retail Food Establishment","(41.88167302226169, -87.66030287992851)",0.775342465753425,0,0,0,0,0,0,0,0,0,0,2,2,2,"breakfast",13.999278000473,5.66738760881054,2.5694418950536,16.7995800192202,0
"NOODLES AND COMPANY","1345366","2152299","Restaurant","Risk 1 (High)",2013-07-02,"Canvass",0,0.767123287671233,2013-04-16,2015-04-15,"47 S CLARK ST 1ST","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment","(41.88081030235361, -87.63070862709161)",0.750684931506849,1,0,0,0,0,0,0,0,0,0,1,1,1,"asian",11.2102120473999,28.2530560842242,0.00338044395022039,15.7245907054598,0
"NOODLES & COMPANY","666210","1873401","Restaurant","Risk 1 (High)",2011-11-08,"Canvass",0,0.265753424657534,2011-04-16,2013-04-15,"180 N MICHIGAN AVE 1","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment","(41.885253768653754, -87.62463473109302)",3.76164383561644,0,0,0,0,0,0,0,0,0,0,3,2,2,"asian",7.37009813918304,35.3855183648462,5.72484387920086e-06,0.507650928874437,0
"NOODLES PARTY","1321669","1894582","Restaurant","Risk 1 (High)",2013-01-31,"Canvass",0,0.523287671232877,2011-12-16,2013-12-15,"4205 W LAWRENCE AVE 1ST","CHICAGO","IL","60630","39","w_39_p_21","17","Retail Food Establishment","(41.96807267241548, -87.73319722399498)",4.83025114155251,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",22.7935249076309,18.6470390330106,22.0299118130072,16.1983346036758,0
"NOODLE ZONE INC","1235746","1548223","Restaurant","Risk 1 (High)",2013-04-23,"Canvass",0,1.01369863013699,2011-07-16,2013-07-15,"5423-5427 N CLARK ST","CHICAGO","IL","60640","48","w_48_p_43","20","Retail Food Establishment","(41.98046175414387, -87.66817984379415)",5.69041095890411,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",16.1523792265979,10.4967732730193,8.08130154129284,10.4725470692424,0
"NOODLE ZONE INC","1196255","1548223","Restaurant","Risk 1 (High)",2012-04-18,"Canvass",0,1.02191780821918,2011-07-16,2013-07-15,"5423-5427 N CLARK ST","CHICAGO","IL","60640","48","w_48_p_43","20","Retail Food Establishment","(41.98046175414387, -87.66817984379415)",4.67671232876712,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",23.707807648578,10.0577296866741,17.99926343377,9.06135026010778,1
"NOONKABAB","1098911","1868302","Restaurant","Risk 1 (High)",2013-04-05,"Canvass",0,0.978082191780822,2011-09-16,2013-09-15,"4651 N KEDZIE AVE 1","CHICAGO","IL","60625","33","w_33_p_26","17","Retail Food Establishment","(41.96606614461058, -87.70825397423091)",5.19988584474886,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",34.3663941451974,52.8204770997158,15.5037717875545,20.1772411824797,0
"NORDSTROM ESPRESSO BAR","569587","1245107","Restaurant","Risk 2 (Medium)",2011-09-21,"Canvass",0,0.915068493150685,2011-03-16,2013-03-15,"55 E GRAND AVE","CHICAGO","IL","60611","42","w_42_p_22","18","Retail Food Establishment","(41.891590741083505, -87.62586713724458)",4.35342465753425,0,0,0,0,0,0,0,0,0,0,1,1,1,"bar",4.91421160652694,6.20747840024682,0.000550674603149064,5.99886239154688,0
"NORI SUSHI & NOODLE SHOP","1235386","1473514","Restaurant","Risk 1 (High)",2012-09-13,"Canvass",0,1.53424657534247,2011-08-16,2013-08-15,"1235 W DEVON AVE","CHICAGO","IL","60660","40","w_40_p_3","24","Retail Food Establishment","(41.99806349937625, -87.66197773196627)",5.08219178082192,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",52.3549419139645,27.5011897412435,6.43874401579457,23.3604042575068,0
"NORTHERN TRUST BANK II","1324294","20428","Restaurant","Risk 1 (High)",2013-01-31,"Canvass",0,1.03561643835616,2011-02-16,2013-02-15,"801 S CANAL ST 1ST","CHICAGO","IL","60607","2","w_2_p_28","1","Retail Food Establishment","(41.8719961299128, -87.63920429168549)",5.46586757990868,0,0,1,0,0,0,0,0,0,0,1,1,1,"unknown",0.790332901514496,1.21085109629502,0.000230495832456773,0.0726291505500663,0
"NORTHERN TRUST BANK II","586313","20428","Restaurant","Risk 1 (High)",2012-01-19,"Canvass",0,0.479452054794521,2011-02-16,2013-02-15,"801 S CANAL ST 1ST","CHICAGO","IL","60607","2","w_2_p_28","1","Retail Food Establishment","(41.8719961299128, -87.63920429168549)",4.43025114155251,0,0,1,0,0,0,0,0,0,0,1,1,1,"unknown",3.05970803211925,5.55823247296635,0.000113813055559679,0.613064608390935,0
"North Garden","614732","2043282","Restaurant","Risk 1 (High)",2012-02-01,"Canvass",0,1.5013698630137,2011-07-16,2013-07-15,"1007 W ARGYLE ST 1","CHICAGO","IL","60640","46","w_46_p_40","20","Retail Food Establishment","(41.97319805257552, -87.65524806242914)",1.49052511415525,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",40.4597824516252,51.9715854890595,7.92435823426726,34.8931083669817,1
"NORTH & PULASKI FRESH MARKET","1206409","1898067","Grocery Store","Risk 1 (High)",2013-01-03,"Canvass",0,1.83835616438356,2011-11-16,2013-11-15,"3850 W NORTH AVE","CHICAGO","IL","60647","30","w_30_p_31","25","Retail Food Establishment","(41.91002819269488, -87.72351370364181)",4.60011415525114,0,0,1,0,0,0,0,0,0,0,1,1,1,"grocery",29.9250531417951,22.1718352055863,36.8140261231693,44.9303617382252,0
"NORTH STAR RESTAURANT, INC.","1106587","1616518","Restaurant","Risk 1 (High)",2013-05-30,"Canvass",0,2,2013-02-16,2015-02-15,"6246 N WESTERN AVE","CHICAGO","IL","60659","50","w_50_p_8","24","Retail Food Establishment","(41.99547920706865, -87.68995662627663)",6.28755707762557,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",18.6186387971405,32.2578123747624,21.2368767371289,59.516466909524,1
"NOVA PIZZA","1227518","52447","Restaurant","Risk 1 (High)",2012-08-27,"Canvass",0,1.95616438356164,2011-10-16,2013-10-15,"5849 S PULASKI RD 1ST","CHICAGO","IL","60629","13","w_13_p_3","8","Retail Food Establishment","(41.78629925284164, -87.72282652764042)",4.78344748858447,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",21.2017467386134,8.06313628071028,18.1261483949275,33.2249979156947,0
"NUEVA BIRRIERIA OCOTLAN","1174286","1819006","Restaurant","Risk 1 (High)",2012-06-26,"Canvass",0,1.22465753424658,2010-08-16,2012-08-15,"3011 W CERMAK RD 1","CHICAGO","IL","60623","12","w_12_p_22","10","Retail Food Establishment","(41.851719660634274, -87.70087724148631)",5.14246575342466,0,0,0,0,0,0,0,0,0,0,1,1,1,"spanish",27.4952241090748,13.3523590230017,30.0217665810455,21.8136575666161,1
"NUEVO LEON RESTAURANT","1084468","6394","Restaurant","Risk 1 (High)",2013-03-28,"Canvass",0,0.775342465753425,2012-08-16,2014-08-15,"3657 W 26TH ST","CHICAGO","IL","60623","22","w_22_p_28","10","Retail Food Establishment","(41.84424327682436, -87.71707639585601)",5.61917808219178,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",13.2329051641725,24.7563049968324,37.8357163684519,25.9263219455303,0
"NUMBER 1 CHOP SUEY","537635","1677434","Restaurant","Risk 1 (High)",2011-10-20,"Canvass",1,0.0383561643835616,2010-12-16,2012-12-15,"7342 S STONY ISLAND AVE","CHICAGO","IL","60649","5","w_5_p_19","3","Retail Food Establishment","(41.76113827175918, -87.58634581379175)",4.67659817351598,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",56.7531742308173,21.6789830670768,12.6288712891202,19.0269042857683,0
"NUTRITION STORE","1235500","2093797","Restaurant","Risk 2 (Medium)",2012-11-09,"Canvass",0,1.07397260273973,2012-10-16,2014-10-15,"5649 N ASHLAND AVE 1 1","CHICAGO","IL","60660","40","w_40_p_33","20","Retail Food Establishment","(41.98497174650878, -87.669709223002)",1.05490867579909,0,0,0,0,0,0,0,0,0,0,1,1,1,"mart",21.7655778241147,12.5815001952828,0.798485827579616,22.7697074554809,1
"NUTS ON CLARK MIDWAY","1305352","1597560","Restaurant","Risk 2 (Medium)",2013-07-18,"Canvass",0,0.734246575342466,2012-01-16,2014-01-15,"5500 S CICERO AVE  CA11","CHICAGO","IL","60638","23","w_23_p_8","8","Retail Food Establishment","(41.792910883497015, -87.74207734295939)",5.67385844748858,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",2.44617390384485,0.262725096794906,0.463828251014446,0.319357273659537,0
"NUTS ON CLARK MIDWAY","1286066","1597560","Restaurant","Risk 2 (Medium)",2012-10-23,"Canvass",0,0.835616438356164,2012-01-16,2014-01-15,"5500 S CICERO AVE  CA11","CHICAGO","IL","60638","23","w_23_p_8","8","Retail Food Establishment","(41.792910883497015, -87.74207734295939)",4.93961187214612,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",3.1816058781192,0.87341251384292,0.186805754667561,0.312066690359577,0
"NYC BAGEL DELI - WACKER","614637","1970116","Restaurant","Risk 1 (High)",2011-11-30,"Canvass",0,0.654794520547945,2010-11-16,2012-11-15,"300 S WACKER DR 1ST 1B","CHICAGO","IL","60606","2","w_2_p_12","1","Retail Food Establishment","(41.87801092371806, -87.63705852233733)",2.48778538812785,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",8.02702319621769,18.1424209935149,9.22971096304885e-10,5.98312538822035,0
"OAK STREET BEACH CAFE","509452","1358610","Restaurant","Risk 1 (High)",2011-12-01,"Canvass",0,0.673972602739726,2010-01-16,2012-01-15,"5700 S CICERO AVE CB-12","CHICAGO","IL","60638","23","w_23_p_8","8","Retail Food Establishment","(41.789329323265385, -87.74164564419637)",4.79178082191781,1,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",1.30168691964218,1.8123772312206,0.824029775081356,4.54988540679823,0
"O'BRIENS RESTAURANT & BAR","1326556","9027","Restaurant","Risk 1 (High)",2013-03-26,"Canvass",0,0.912328767123288,2013-03-16,2015-03-15,"1528 N WELLS ST","CHICAGO","IL","60610","27","w_27_p_42","18","Retail Food Establishment","(41.910020504092195, -87.63482188601623)",6.10947488584475,1,0,0,0,1,0,0,0,0,0,2,2,2,"bar",29.2528262157708,24.1392069536701,30.4562808340811,60.4622142376094,0
"OCHOA'S","529360","2027342","Restaurant","Risk 1 (High)",2011-10-26,"Canvass",0,0.457534246575342,2010-08-31,2012-08-15,"1323 W 47TH ST","CHICAGO","IL","60609","3","w_3_p_51","9","Retail Food Establishment","(41.808576602377556, -87.65876535532237)",1.15342465753425,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",8.27678526862232,13.3731703869025,6.24636432662762,14.0584305702277,0
"OCHOA'S","1229635","2027342","Restaurant","Risk 1 (High)",2012-06-14,"Canvass",0,0.613698630136986,2010-08-31,2012-08-15,"1323 W 47TH ST","CHICAGO","IL","60609","3","w_3_p_51","9","Retail Food Establishment","(41.808576602377556, -87.65876535532237)",1.78904109589041,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",16.1705563898487,3.27396256952987,16.793969576643,22.998874001982,1
