"businessName","inspectionId","license","facilityType","risk","inspectionDate","inspectionType","pastFail","timeSinceLast","licenseStartDate","expirationDate","address","city","state","zipCode","ward","precinct","policeDistrict","licenseDescription","location","ageAtInspection","consumptionOnPremises","tobaccoRetail","limitedLicense","packageGoods","outdoorPatio","placeOfAmusement","tavern","retailFoodEstablishment","catersLiquorLicense","fillingStation","addressCount","wardCount","districtCount","foodType","burglary","sanitation","garbage","rodents","pastResponse","response"
"EL GALLO BRAVO","604575","2065188","Restaurant","Risk 1 (High)",2012-01-10,"Canvass",0,0.624657534246575,2010-11-22,2012-12-15,"3742 W MONTROSE AVE 1","CHICAGO","IL","60618","39","w_39_p_30","17","Retail Food Establishment","(41.961127512862454, -87.72223919023664)",1.13424657534247,0,0,0,0,0,0,0,0,0,0,3,3,2,"spanish",21.663011895188,21.1976439839126,17.9524304436669,57.6248256817302,1,0
"BYRONS HOT DOG INC","670966","7252","Restaurant","Risk 1 (High)",2012-02-29,"Canvass",0,1.09315068493151,2011-07-16,2013-07-15,"1701 W LAWRENCE AVE","CHICAGO","IL","60640","47","w_47_p_31","19","Retail Food Establishment","(41.968751474114335, -87.67109479042712)",4.29041095890411,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",18.7273526058204,20.4048931079142,19.45250099353,28.2923141384196,0,1
"BAKERS SQUARE 220185","1271502","1980308","Restaurant","Risk 1 (High)",2013-01-15,"Canvass",0,0.668493150684932,2011-09-16,2013-09-15,"3649 N HARLEM AVE","CHICAGO","IL","60634","36","w_36_p_38","16","Retail Food Establishment","(41.94671069564422, -87.80690903704935)",3.35627853881279,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",10.0415076881374,7.02822541330006,16.0347096465071,12.6514628105317,0,1
"MANDARIN KITCHEN","1096568","1622867","Restaurant","Risk 1 (High)",2012-10-05,"Canvass",0,1.01917808219178,2012-06-16,2014-06-15,"2143 S ARCHER AVE","CHICAGO","IL","60616","25","w_25_p_16","9","Retail Food Establishment","(41.85340916590808, -87.63341849459391)",5.14246575342466,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",5.30221413812993,19.1847203774445,17.0546929123362,7.75988407688873,1,1
"HONG KONG RESTAURANT","1166250","2163469","Restaurant","Risk 1 (High)",2013-03-27,"Canvass",0,0.320547945205479,2012-07-09,2014-07-15,"3904 N CICERO AVE 1ST","CHICAGO","IL","60641","45","w_45_p_16","16","Retail Food Establishment","(41.95173005934428, -87.74741813635666)",0.715068493150685,0,0,0,0,0,0,0,0,0,0,4,3,3,"dinner",27.3332212544312,10.6589492630348,5.96124893526494,7.98692664523994,0,0
"Element","1138939","2147080","Restaurant","Risk 2 (Medium)",2013-05-15,"Canvass",0,0.726027397260274,2012-08-27,2014-08-15,"233 W NORTH AVE","CHICAGO","IL","60610","27","w_27_p_42","18","Retail Food Establishment","(41.91103953757774, -87.63606152111468)",0.715068493150685,0,0,1,0,0,0,0,0,0,0,1,1,1,"unknown",19.111228874289,16.3282265261203,9.17040977587151,36.3948974560524,1,1
"Osteria Via Stato","1138836","1547695","Restaurant","Risk 1 (High)",2013-02-19,"Canvass",0,1.03013698630137,2011-05-16,2013-05-15,"620 N STATE ST","CHICAGO","IL","60610","42","w_42_p_22","18","Retail Food Establishment","(41.89306252445921, -87.62826528761398)",5.76997716894977,1,0,0,0,1,0,0,0,1,0,1,1,1,"unknown",34.2199397970813,57.251537111903,4.38250096989603,47.3009441653112,0,0
"Morse Fresh Market","679565","1518304","Grocery Store","Risk 1 (High)",2012-04-05,"Canvass",0,1.96164383561644,2010-10-16,2012-10-15,"1430 W MORSE AVE","CHICAGO","IL","60626","49","w_49_p_24","24","Retail Food Establishment","(42.00799491993327, -87.66717414671852)",4.38892694063927,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",23.5695486413704,35.2315727922513,7.15985707163791,7.43708846400589,0,1
"COCULA RESTAURANT","1118210","25772","Restaurant","Risk 1 (High)",2012-03-21,"Canvass",0,1.07123287671233,2010-07-16,2012-07-15,"8847 S COMMERCIAL AVE  1","CHICAGO","IL","60617","10","w_10_p_18","4","Retail Food Establishment","(41.734164308734876, -87.55121061634853)",4.6,1,0,0,0,0,0,0,0,0,0,3,3,3,"dinner",43.1210967922673,25.4750844900855,10.6386620843274,5.2002781129054,1,0
"CHINA WOK RESTUARANT","670614","2119864","Restaurant","Risk 1 (High)",2012-02-17,"Canvass",0,0.372602739726027,2011-11-07,2013-11-15,"3106 N CENTRAL AVE 1ST","CHICAGO","IL","60634","30","w_30_p_37","25","Retail Food Establishment","(41.937010554862255, -87.76659045987601)",0.279452054794521,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",25.1828116620997,29.2180024128345,4.46511891167734,16.2393408400711,1,0
"INTERCONTINENTAL CHICAGO","1321217","1968994","Restaurant","Risk 1 (High)",2013-01-08,"Canvass",0,1.16712328767123,2011-03-16,2013-03-15,"9400 W FOSTER AVE 1ST","CHICAGO","IL","60656","41","w_41_p_27","16","Retail Food Establishment","(41.97341818560388, -87.86237263940959)",3.62203196347032,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",6.45000415638839e-11,8.95307215843943e-09,3.01793043255068e-13,4.46576851166561e-20,0,0
"NICKS FRUIT MARKET","1321918","24681","Other","Risk 1 (High)",2013-02-19,"Canvass",0,0.780821917808219,2011-09-16,2013-09-15,"3657 W LAWRENCE AVE 1ST","CHICAGO","IL","60625","33","w_33_p_5","17","Retail Food Establishment","(41.968214104451754, -87.72055458771356)",5.26575342465753,0,1,1,0,0,0,0,0,0,0,1,1,1,"grocery",28.673242351626,138.230331923948,12.477471099008,99.608167373561,1,0
"LIAN'S","679821","27935","Grocery Store","Risk 3 (Low)",2012-03-06,"Canvass",0,2,2010-10-16,2012-10-15,"6507 N CLARK ST 1ST","CHICAGO","IL","60626","40","w_40_p_28","24","Retail Food Establishment","(42.00015300195476, -87.67115356614558)",4.30684931506849,0,1,0,1,0,0,0,0,0,0,1,1,1,"unknown",18.1246936312139,33.3140556251859,16.0386734132729,48.5634410991424,0,0
"GATHER CHICAGO","1098996","1840837","Restaurant","Risk 1 (High)",2013-05-24,"Canvass",0,1.0958904109589,2011-09-16,2013-09-15,"4539 N LINCOLN AVE 1","CHICAGO","IL","60625","47","w_47_p_45","19","Retail Food Establishment","(41.96427235567267, -87.68554256570745)",5.23824200913242,1,0,0,0,1,0,0,0,0,0,1,1,1,"unknown",24.4674052057351,2.57125445419969,11.8810543012597,12.4796448323973,0,0
"Dunkin Donuts","1345353","2020847","Restaurant","Risk 2 (Medium)",2013-06-26,"Canvass",0,2,2012-09-16,2014-09-15,"220 W WASHINGTON ST 1ST","CHICAGO","IL","60606","42","w_42_p_9","1","Retail Food Establishment","(41.88331915951902, -87.63449085086036)",3.17808219178082,0,0,0,0,0,0,0,0,0,0,4,2,2,"breakfast",31.206584948892,19.7356008836473,0.501516543751671,25.9921609234101,0,1
"ICOSIUM KAFE","1235782","1799040","Restaurant","Risk 1 (High)",2013-05-13,"Canvass",0,0.920547945205479,2013-04-16,2015-04-15,"5200 N CLARK ST 1","CHICAGO","IL","60640","40","w_40_p_43","20","Retail Food Establishment","(41.97623033664852, -87.66856717502344)",6.29851598173516,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",25.0194516552166,9.00323060181433,8.35037719430164,15.4358699812538,1,0
"POTBELLY SANDWICH WORKS LLC","1324265","1543762","Restaurant","Risk 1 (High)",2013-01-14,"Canvass",0,0.986301369863014,2011-01-16,2013-01-15,"1459 W TAYLOR ST","CHICAGO","IL","60607","2","w_2_p_38","12","Retail Food Establishment","(41.86919159569781, -87.66401334265312)",5.91506849315068,0,0,0,0,0,0,0,0,0,0,5,5,5,"sandwich",13.0122771589523,5.41926561593698,10.1449526579327,4.196194705896,0,0
"CARNICERIA LOS CUATES","1305296","2120731","Grocery Store","Risk 1 (High)",2013-05-20,"Canvass",0,0.947945205479452,2011-10-13,2013-10-15,"4531-35 W MARQUETTE RD","CHICAGO","IL","60629","13","w_13_p_9","8","Retail Food Establishment","(41.77110726848157, -87.73591571414936)",1.6027397260274,0,1,0,0,0,0,0,0,0,0,1,1,1,"grocery",2.96022547497411,1.22074738286087,13.8680489302698,17.2801138391639,0,0
"LAVAZZA","666220","1619838","Restaurant","Risk 2 (Medium)",2011-11-10,"Canvass",1,1.02465753424658,2010-03-16,2012-03-15,"33 N DEARBORN ST 1","CHICAGO","IL","60602","42","w_42_p_9","1","Retail Food Establishment","(41.88280622661767, -87.62928149568309)",4.49052511415525,0,0,0,0,0,0,0,0,0,0,4,2,1,"unknown",8.45925968260496,41.6346136018526,1.17579153313333e-05,5.79773477249043,1,0
"TAQUERIA UPTOWN","1335784","19267","Restaurant","Risk 1 (High)",2013-05-28,"Canvass",0,1.22465753424658,2011-08-16,2013-08-15,"1144 W BRYN MAWR AVE  1","CHICAGO","IL","60660","48","w_48_p_15","20","Retail Food Establishment","(41.98373476698546, -87.65988782352466)",5.78630136986301,0,0,0,0,0,0,0,0,0,0,4,3,2,"spanish",30.5278254769325,18.3573132835777,2.89151571403953,20.5484743747122,0,1
"SUBWAY","1290268","70217","Other","Risk 1 (High)",2013-01-18,"Canvass",0,0.93972602739726,2012-09-16,2014-09-15,"300 E RANDOLPH ST  PEDWA","CHICAGO","IL","60601","42","w_42_p_50","1","Retail Food Establishment","(41.88462378463585, -87.62047604442976)",5.17808219178082,0,0,0,0,0,0,0,0,0,0,5,5,5,"sandwich",4.01145140223429,3.96610515242631,0.440419336499383,7.07866257569332,1,0
"WALGREENS #11492","1305370","2163707","Grocery Store","Risk 3 (Low)",2013-08-06,"Canvass",0,1.05753424657534,2012-07-20,2014-05-15,"5408-5414 S ARCHER AVE","CHICAGO","IL","60638","23","w_23_p_33","8","Retail Food Establishment","(41.798703799237, -87.74335393697139)",1.04657534246575,0,1,1,0,0,0,0,0,0,0,1,1,1,"mart",6.57132949569104,4.59799737254894,16.8477369261114,2.77243951906452,1,0
"SUBWAY","1296322","2183563","Restaurant","Risk 1 (High)",2013-04-19,"Canvass",0,0.641095890410959,2012-08-29,2014-09-15,"4025 E 106TH ST 1","CHICAGO","IL","60617","10","w_10_p_38","4","Retail Food Establishment","(41.70257660937248, -87.52587169711877)",0.638356164383562,0,0,0,0,0,0,0,0,0,0,5,5,5,"sandwich",3.09461379371861,14.1675773378099,4.18431853174964,13.6447225397522,0,0
"DON PAN BAKERY","509385","1273391","Restaurant","Risk 2 (Medium)",2011-10-25,"Canvass",0,0.835616438356164,2011-06-16,2013-06-15,"5154 S KEDZIE AVE 1ST","CHICAGO","IL","60632","14","w_14_p_34","8","Retail Food Establishment","(41.79919549590696, -87.70386635809794)",4.19452054794521,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",15.6665503139317,6.57495686840013,38.410992567951,3.03239586489742,0,0
"DUNKIN DONUTS/BASKIN ROBBINS","1096232","1823777","Restaurant","Risk 2 (Medium)",2012-03-30,"Canvass",0,1.47945205479452,2010-06-16,2012-06-15,"3481 S DR MARTIN LUTHER KING JR DR 1","CHICAGO","IL","60616","4","w_4_p_52","2","Retail Food Establishment","(41.83118551028846, -87.61682099988268)",4.72328767123288,0,0,0,0,0,0,0,0,0,0,5,5,5,"dessert",1.31946760464933,29.3911304406191,11.9294104649718,7.56177294927691,0,0
"ORIGINAL ALPS","1188665","1990912","Restaurant","Risk 1 (High)",2013-06-07,"Canvass",0,1.23287671232877,2012-12-16,2014-12-15,"3637 W IRVING PARK RD 1 1","CHICAGO","IL","60618","33","w_33_p_9","17","Retail Food Establishment","(41.95362464225412, -87.71931084947838)",3.74794520547945,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",17.3584794268456,31.3653911275647,25.9364296403095,46.4586690931652,1,0
"LEVY RESTAURANTS @ WRIGLEY FIELD","634634","1574002","Other","Risk 1 (High)",2011-09-16,"Canvass",0,0.0410958904109589,2011-09-16,2013-09-15,"1060 W ADDISON ST","CHICAGO","IL","60613","44","w_44_p_31","19","Retail Food Establishment","(41.94731748901495, -87.65641794764645)",3.83550228310502,0,0,0,0,0,0,0,0,0,0,1,1,1,"cater",28.8730644766167,17.7505998525338,8.36665504697483,27.80583416658,1,1
"NANIWA","1138821","59359","Restaurant","Risk 1 (High)",2013-02-07,"Canvass",0,1.97260273972603,2012-02-16,2014-02-15,"607 N WELLS ST","CHICAGO","IL","60610","42","w_42_p_46","18","Retail Food Establishment","(41.89264635046392, -87.63395036322554)",5.98082191780822,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",31.9668526977412,68.3003293911555,2.72844403661887,30.8528859860695,0,0
"HYATT REGENCY MCCORMICK PLACE HOTEL","1114872","1166808","Restaurant","Risk 1 (High)",2013-06-13,"Canvass",0,1.31780821917808,2012-09-16,2014-09-15,"2233 S DR MARTIN LUTHER KING JR DR","CHICAGO","IL","60616","2","w_2_p_3","1","Retail Food Establishment","(41.852075574499366, -87.61885080391755)",5.57796803652968,1,0,0,1,1,1,0,1,0,0,1,1,1,"cater",1.99671858623891,0.395067386320921,0.367451878344098,1.15504583690422,0,0
"MORTON'S STEAKHOUSE-WACKER PLACE","1138511","1491372","Restaurant","Risk 1 (High)",2012-09-21,"Canvass",0,1.13698630136986,2012-09-16,2014-09-15,"65 E WACKER PL","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment","(41.886704230249315, -87.62549637410729)",4.85194063926941,1,1,0,0,0,0,0,1,0,0,1,1,1,"unknown",14.7620233998642,14.84702209938,7.13678795803208e-06,9.91494500318464,0,0
"ROYAL SWEET & FAST FOOD & PIZZA","1106562","2079814","Restaurant","Risk 1 (High)",2013-05-17,"Canvass",0,1.15890410958904,2013-03-16,2015-03-15,"2658 W DEVON AVE 1 1","CHICAGO","IL","60659","50","w_50_p_19","24","Retail Food Establishment","(41.99771304677634, -87.69714822634178)",2.21358447488584,0,0,0,0,0,0,0,0,0,0,1,1,1,"mart",91.0251931404563,32.8990352762125,16.6831570799901,105.631962121876,0,1
"PEPPERINO PIZZERIA","1324544","2084073","Restaurant","Risk 1 (High)",2013-06-28,"Canvass",0,0.96986301369863,2013-04-16,2015-04-15,"1501 W MADISON ST 1ST","CHICAGO","IL","60607","2","w_2_p_60","12","Retail Food Establishment","(41.88137665387491, -87.66449648697821)",2.22465753424658,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",13.1158394838137,6.7755800128367,5.283611397569,17.0927549356075,0,0
"MANNY'S EXPRESS MIDWAY","1227313","1358598","Restaurant","Risk 2 (Medium)",2012-03-16,"Canvass",0,0.443835616438356,2012-01-16,2014-01-15,"5700 S CICERO AVE  CB","CHICAGO","IL","60638","23","w_23_p_8","8","Retail Food Establishment","(41.789329323265385, -87.74164564419637)",5.08207762557078,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",0.398249291722904,1.71807344158004,0.838200473709546,0.0946552170364493,0,0
"BIG RAYS GRILL, INC.","529341","1592351","Restaurant","Risk 1 (High)",2011-10-14,"Canvass",0,0.523287671232877,2010-01-16,2012-01-15,"4653 S HALSTED ST","CHICAGO","IL","60609","11","w_11_p_49","9","Retail Food Establishment","(41.80934339541575, -87.64540778833315)",4.6601598173516,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",9.40372675578464,20.245129677193,11.2513660883312,36.3667750524082,0,1
"RITA'S PLACE","1151476","2129279","Restaurant","Risk 2 (Medium)",2013-07-24,"Canvass",0,1.19178082191781,2012-05-30,2014-06-15,"1144 W 18TH ST 1ST","CHICAGO","IL","60608","25","w_25_p_17","12","Retail Food Establishment","(41.858084404824595, -87.65516687374816)",1.15068493150685,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",12.7854501047352,28.4624624910108,18.2182606045969,5.89518338307892,0,0
"HARRY CARAY'S SEVENTH INNING STRETCH","1227307","1165412","Restaurant","Risk 1 (High)",2012-03-13,"Canvass",0,0.161643835616438,2012-01-16,2014-01-15,"5700 S CICERO AVE TC19","CHICAGO","IL","60638","23","w_23_p_8","8","Retail Food Establishment","(41.789329323265385, -87.74164564419637)",5.07385844748858,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",0.39078685910924,1.75608777553898,0.500095648692674,0.0797244954751205,0,0
"FRAN'S BEEF","1151538","45274","Restaurant","Risk 1 (High)",2013-08-13,"Canvass",0,1.52876712328767,2011-12-16,2013-12-15,"2021 S BLUE ISLAND AVE  1ST","CHICAGO","IL","60608","25","w_25_p_7","12","Retail Food Establishment","(41.854572220124695, -87.66378596101777)",6.49303652968037,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",12.94988271467,15.2804819059033,26.4467411908892,12.0895785106635,0,0
"TERRY'S","1202691","1893433","Restaurant","Risk 1 (High)",2013-03-13,"Canvass",0,0.980821917808219,2011-05-16,2013-05-15,"5950 W MADISON ST","CHICAGO","IL","60644","29","w_29_p_20","15","Retail Food Establishment","(41.880209944057334, -87.7738151393715)",4.73972602739726,0,0,0,0,0,0,0,0,0,0,2,2,2,"unknown",17.2877247911527,7.69566675811655,18.2328164989164,14.6462020143172,1,0
"BARRYS SPOT PIZZA","1353744","2172671","Restaurant","Risk 1 (High)",2013-07-18,"Canvass",0,0.980821917808219,2012-07-26,2014-08-15,"5757 - 5759 N BROADWAY  1ST","CHICAGO","IL","60660","48","w_48_p_15","20","Retail Food Establishment","(41.98716055062304, -87.66003099584046)",0.978082191780822,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",53.4835824475336,17.1432837682858,20.3556012502854,41.6601670564092,0,1
"DAT DONUT","1151196","1914245","Restaurant","Risk 1 (High)",2013-03-25,"Canvass",0,0.432876712328767,2012-10-16,2014-10-15,"1979 W 111TH ST 1","CHICAGO","IL","60643","19","w_19_p_66","22","Retail Food Establishment","(41.69183062388988, -87.67141425296039)",3.84657534246575,0,0,0,0,0,0,0,0,0,0,2,2,2,"breakfast",1.29099079224623,8.24988228402256,6.62003462234227,5.07290716191554,0,1
"THE NEW PINDOS RESTAURANT","1146342","1891873","Restaurant","Risk 1 (High)",2013-03-13,"Canvass",0,0.493150684931507,2011-06-16,2013-06-15,"4955 S PULASKI RD 1","CHICAGO","IL","60632","14","w_14_p_27","8","Retail Food Establishment","(41.80247530206284, -87.72328259631841)",5.01095890410959,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",10.1522283654964,19.3914841338351,4.79704300755151,18.2786734339875,0,0
"POLLO CAMPERO","1326406","1822716","Restaurant","Risk 1 (High)",2013-03-18,"Canvass",0,0.556164383561644,2011-12-16,2013-12-15,"4830 N PULASKI RD 1ST 102","CHICAGO","IL","60630","39","w_39_p_8","17","Retail Food Establishment","(41.969116031387166, -87.72820127959295)",5.68767123287671,0,0,0,0,0,0,0,0,0,0,2,2,2,"spanish",34.9526924677513,66.4927844738747,1.61386162203319,16.4932661468733,0,0
"Municipal Foods","608285","1478386","Grocery Store","Risk 2 (Medium)",2011-09-27,"Canvass",0,1.6027397260274,2010-11-16,2012-11-15,"2559 W DIVISION ST","CHICAGO","IL","60622","26","w_26_p_41","12","Retail Food Establishment","(41.90285923421055, -87.69188858431286)",3.86563926940639,0,1,0,1,0,0,0,0,0,0,1,1,1,"mart",23.0772677394463,28.3135229384453,18.8484052558599,42.6614925968591,1,1
"DELI BOUTIQUE  INC","1092504","1617724","Restaurant","Risk 1 (High)",2013-07-23,"Canvass",0,0.668493150684932,2013-04-16,2015-04-15,"2318 N CLARK ST","CHICAGO","IL","60614","43","w_43_p_58","18","Retail Food Establishment","(41.924249820611024, -87.63981593894823)",6.19178082191781,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",12.3690606727408,21.2904131565146,9.70598243020863,53.0712178125715,1,0
"QUAY","1353881","2021155","Restaurant","Risk 1 (High)",2013-07-26,"Canvass",0,0.961643835616438,2013-07-16,2015-07-15,"465 E ILLINOIS ST 1ST 163-173","CHICAGO","IL","60611","42","w_42_p_31","18","Retail Food Establishment","(41.89098522875703, -87.6152952000742)",2.07123287671233,1,0,0,0,1,1,0,0,1,0,1,1,1,"unknown",8.7945147844003,0.635104975200604,9.35129075609715,0.378386093674792,0,1
"KITSCH'N ON ROSCOE","1322123","68487","Restaurant","Risk 1 (High)",2013-03-05,"Canvass",0,0.802739726027397,2012-12-16,2014-12-15,"2005 W ROSCOE ST 1","CHICAGO","IL","60618","32","w_32_p_15","19","Retail Food Establishment","(41.94310456354472, -87.67867885196078)",6.05205479452055,1,0,0,0,1,0,0,0,0,0,1,1,1,"unknown",33.1487697580765,17.702800308761,20.2528058817655,142.600832568525,0,1
"PAULINA MARKET","1322417","1680919","Grocery Store","Risk 1 (High)",2013-03-14,"Canvass",0,0.695890410958904,2013-02-16,2015-02-15,"3501 N LINCOLN AVE","CHICAGO","IL","60657","32","w_32_p_22","19","Retail Food Establishment","(41.94525415835947, -87.67238979319875)",6.07659817351598,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",28.6970742482604,26.4801283116345,7.65798569179789,39.2847632908565,0,0
"DOLLARSMART","1300537","1980639","Grocery Store","Risk 3 (Low)",2012-11-16,"Canvass",0,2,2011-10-16,2013-10-15,"3314 N CENTRAL AVE 1ST","CHICAGO","IL","60634","38","w_38_p_16","16","Retail Food Establishment","(41.94088651314523, -87.76672761055836)",3.26586757990868,0,1,1,0,0,0,0,0,0,0,1,1,1,"unknown",19.1442503672643,30.2404895354785,7.39428827781534,14.4516911246986,0,0
"ARMAND'S PIZZERIA","1322007","2089142","Restaurant","Risk 1 (High)",2013-02-22,"Canvass",0,0.715068493150685,2011-04-29,2013-05-15,"6694 N NORTHWEST HWY 1 1","CHICAGO","IL","60631","41","w_41_p_5","16","Retail Food Establishment","(42.00258143308993, -87.81607036079886)",1.82203196347032,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",1.87381446844697,11.2790247233026,29.3495359613767,1.53673287761746,0,1
"SUBWAY 28330","588271","1474226","Restaurant","Risk 1 (High)",2012-02-28,"Canvass",0,0.96986301369863,2010-04-16,2012-04-15,"120 S STATE ST  100","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment","(41.88012466036066, -87.627871944837)",4.79189497716895,0,0,0,0,0,0,0,0,0,0,1,1,1,"sandwich",22.3218743139641,45.480201871947,3.41786940353341e-06,2.87372506002915,0,1
"7-ELEVEN #33328C","1215057","2113331","Grocery Store","Risk 2 (Medium)",2012-05-22,"Canvass",0,0.56986301369863,2011-11-03,2013-11-15,"1400 N MILWAUKEE AVE 1ST","CHICAGO","IL","60622","1","w_1_p_10","14","Retail Food Establishment","(41.90725859639066, -87.67281319045203)",0.550684931506849,0,1,0,1,0,0,0,0,0,0,1,1,1,"mart",58.5614871838332,35.855631749725,21.0611337770059,82.7904972223239,0,1
"LA CHILANGUEADA","1335508","1446627","Restaurant","Risk 1 (High)",2013-05-13,"Canvass",0,0.863013698630137,2013-01-16,2015-01-15,"5131 W FULLERTON AVE","CHICAGO","IL","60639","31","w_31_p_20","25","Retail Food Establishment","(41.924014708542835, -87.7549498822749)",6.24098173515982,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",24.8100589645217,25.9983581420135,30.4578796132828,10.7635552651272,0,1
"MR B'S INC","1229763","1872","Restaurant","Risk 1 (High)",2012-06-20,"Canvass",0,1.17534246575342,2011-10-16,2013-10-15,"4242 N CENTRAL AVE 1ST","CHICAGO","IL","60634","38","w_38_p_44","16","Retail Food Establishment","(41.95813969935245, -87.7673124325715)",4.59714611872146,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",7.18776121011957,5.86967186818497,26.8305787748202,10.8475046560768,0,0
"DEPASADA RESTAURANT","1277654","2074196","Restaurant","Risk 1 (High)",2013-01-15,"Canvass",0,0.558904109589041,2012-11-16,2014-11-15,"1642 W CHICAGO AVE 1 1","CHICAGO","IL","60622","1","w_1_p_36","12","Retail Food Establishment","(41.896156327938414, -87.66891472541245)",1.98630136986301,0,0,0,0,0,0,0,0,0,0,2,2,1,"dinner",61.1138303790599,18.4950185271879,20.0079227565186,31.3819405503364,0,1
"FAMOSA BAKERY","1360406","34128","Restaurant","Risk 2 (Medium)",2013-08-21,"Canvass",0,1.44383561643836,2013-06-16,2015-06-15,"2747 W 55TH ST 1ST","CHICAGO","IL","60632","16","w_16_p_21","8","Retail Food Establishment","(41.793590887821004, -87.69322807775377)",6.01917808219178,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",11.9013565521599,16.9188760797755,24.5818222697045,19.4706839783817,0,0
"AVENUE FOOD MAR INC","557538","1246771","Grocery Store","Risk 1 (High)",2011-09-12,"Canvass",0,1.56164383561644,2009-10-16,2011-10-15,"6850 W BELMONT AVE 1","CHICAGO","IL","60634","36","w_36_p_46","16","Retail Food Establishment","(41.938237375991335, -87.79776034825164)",3.82454337899543,0,1,0,1,0,0,0,0,0,0,1,1,1,"mart",10.0698149669354,2.27013051285049,13.1026889338464,16.7268903006394,1,1
"SUBWAY","1227814","2109775","Restaurant","Risk 1 (High)",2013-03-18,"Canvass",0,1.04109589041096,2011-08-22,2013-09-15,"1322 E 47TH ST 1ST","CHICAGO","IL","60653","4","w_4_p_10","2","Retail Food Establishment","(41.809781935496204, -87.59413802155538)",1.57260273972603,0,0,0,0,0,0,0,0,0,0,5,5,5,"sandwich",0.983741344862114,26.0776265825305,17.6897678509972,8.7314236708619,0,0
"THE GLOBE PUB","1092395","48126","Restaurant","Risk 1 (High)",2013-05-06,"Canvass",0,0.536986301369863,2012-06-16,2014-06-15,"1934 W IRVING PARK RD 1","CHICAGO","IL","60613","47","w_47_p_12","19","Retail Food Establishment","(41.95427990254856, -87.67773216663062)",6.72602739726027,0,0,0,0,0,0,1,0,0,0,1,1,1,"bar",23.7122048755703,12.2702877862284,25.2830010299304,64.5662108559368,0,0
"APPLEBEE'S NEIGHBORHOOD GRILL","679922","70246","Restaurant","Risk 1 (High)",2012-04-13,"Canvass",0,1.64109589041096,2012-02-16,2014-02-15,"6656 W GRAND AVE 1ST","CHICAGO","IL","60707","36","w_36_p_3","25","Retail Food Establishment","(41.92372832371481, -87.79277661387391)",5.1587899543379,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",20.2020237790998,15.7297441661915,11.4585686611744,34.0279601213327,1,0
"POTBELLY SANDWICH WORKS LLC","1114313","1592159","Restaurant","Risk 1 (High)",2012-06-06,"Canvass",0,0.673972602739726,2011-01-16,2013-01-15,"175 W JACKSON BLVD","CHICAGO","IL","60604","2","w_2_p_49","1","Retail Food Establishment","(41.878014487249544, -87.63318903001444)",5.30673515981735,0,0,0,0,0,0,0,0,0,0,5,5,5,"sandwich",26.9348616919588,13.1372250267097,0.000144124958244911,5.65666560016639,0,0
"SUPERMERCADO CASTILLOS, INC.","1353251","2004134","Grocery Store","Risk 1 (High)",2013-06-24,"Canvass",0,0.824657534246575,2011-10-16,2013-10-15,"2732 W 59TH ST 1","CHICAGO","IL","60629","16","w_16_p_23","8","Retail Food Establishment","(41.78653601978693, -87.69244039932887)",3.5587899543379,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",14.6387474773974,16.5080813786591,38.1175375361423,17.9237669396236,1,0
"Filter Coffee Lounge","635188","2013495","Restaurant","Risk 1 (High)",2011-11-03,"Canvass",0,1.76438356164384,2010-11-16,2012-11-15,"1373 N MILWAUKEE AVE 1","CHICAGO","IL","60622","1","w_1_p_49","14","Retail Food Establishment","(41.90686820755232, -87.67174891786233)",1.72865296803653,0,0,0,0,0,0,0,0,0,0,1,1,1,"bar",51.9628554213167,37.5433648038972,21.3887119550366,73.9134123312311,0,1
